Año,Departamento,Región,Cultivo,Area_Sembrada_ha,Produccion_t,Rendimiento_t_ha,Fenomeno_ENSO
2018,Boyacá,Región Andina,Arroz,54799.0,264806.0,4.8323,Normal
2018,Boyacá,Región Andina,Maíz,95464.0,147466.0,1.5447,Normal
2018,Boyacá,Región Andina,Papa,35955.0,735944.0,20.4683,Normal
2018,Boyacá,Región Andina,Aguacate,8009.0,103240.0,12.8898,Normal
2018,Boyacá,Región Andina,Frijol,27049.0,25772.0,0.9528,Normal
2018,Valle del Cauca,Valle del Cauca,Arroz,58065.0,301636.0,5.1948,Normal
2018,Valle del Cauca,Valle del Cauca,Caña de Azúcar,215774.0,20220829.0,93.7131,Normal
2018,Cauca,Región Andina,Arroz,69162.0,335666.0,4.8533,Normal
2018,Cauca,Región Andina,Maíz,87569.0,139437.0,1.5923,Normal
2018,Cauca,Región Andina,Papa,35166.0,667689.0,18.9866,Normal
2018,Cauca,Región Andina,Aguacate,9888.0,117562.0,11.8891,Normal
2018,Cauca,Región Andina,Frijol,25322.0,22004.0,0.869,Normal
2019,Antioquia,Eje Cafetero,Café,151536.0,124751.0,0.8232,Normal
2019,Antioquia,Eje Cafetero,Plátano,42271.0,369423.0,8.7394,Normal
2019,Antioquia,Eje Cafetero,Aguacate,8487.0,96725.0,11.3969,Normal
2019,Caldas,Eje Cafetero,Café,174111.0,148675.0,0.8539,Normal
2019,Caldas,Eje Cafetero,Plátano,40005.0,306234.0,7.6549,Normal
2019,Caldas,Eje Cafetero,Aguacate,7462.0,93778.0,12.5674,Normal
2019,Risaralda,Eje Cafetero,Café,176466.0,143968.0,0.8158,Normal
2019,Risaralda,Eje Cafetero,Plátano,49033.0,426654.0,8.7013,Normal
2019,Risaralda,Eje Cafetero,Aguacate,8889.0,114519.0,12.8839,Normal
2019,Huila,Eje Cafetero,Café,153357.0,115992.0,0.7564,Normal
2019,Huila,Eje Cafetero,Plátano,41374.0,309217.0,7.4736,Normal
2019,Huila,Eje Cafetero,Aguacate,8748.0,114139.0,13.0479,Normal
2019,Nariño,Eje Cafetero,Café,144955.0,109880.0,0.758,Normal
2019,Nariño,Eje Cafetero,Plátano,43807.0,390389.0,8.9116,Normal
2019,Nariño,Eje Cafetero,Aguacate,8189.0,98406.0,12.0174,Normal
2019,Córdoba,Región Caribe,Maíz,72134.0,110650.0,1.534,Normal
2019,Córdoba,Región Caribe,Plátano,50933.0,456501.0,8.9628,Normal
2019,Córdoba,Región Caribe,Yuca,26761.0,285955.0,10.6856,Normal
2019,Sucre,Región Caribe,Maíz,87127.0,154338.0,1.7714,Normal
2019,Sucre,Región Caribe,Plátano,43841.0,360617.0,8.2256,Normal
2019,Sucre,Región Caribe,Yuca,31323.0,317214.0,10.1271,Normal
2019,Bolívar,Región Caribe,Maíz,74595.0,111511.0,1.4949,Normal
2019,Bolívar,Región Caribe,Plátano,41884.0,357504.0,8.5357,Normal
2019,Bolívar,Región Caribe,Yuca,28617.0,290179.0,10.1399,Normal
2019,Magdalena,Región Caribe,Maíz,95427.0,144666.0,1.516,Normal
2019,Magdalena,Región Caribe,Plátano,46746.0,379003.0,8.1078,Normal
2019,Magdalena,Región Caribe,Yuca,34900.0,319932.0,9.1672,Normal
2019,Meta,Llanos Orientales,Arroz,64128.0,349171.0,5.4449,Normal
2019,Meta,Llanos Orientales,Maíz,94792.0,162139.0,1.7105,Normal
2019,Meta,Llanos Orientales,Yuca,31402.0,314992.0,10.031,Normal
2019,Casanare,Llanos Orientales,Arroz,67334.0,348255.0,5.172,Normal
2019,Casanare,Llanos Orientales,Maíz,71853.0,128777.0,1.7922,Normal
2019,Casanare,Llanos Orientales,Yuca,33216.0,337004.0,10.146,Normal
2019,Vichada,Llanos Orientales,Arroz,55454.0,291802.0,5.2621,Normal
2019,Vichada,Llanos Orientales,Maíz,80973.0,137647.0,1.6999,Normal
2019,Vichada,Llanos Orientales,Yuca,27719.0,280225.0,10.1094,Normal
2019,Tolima,Región Andina,Arroz,69708.0,323388.0,4.6392,Normal
2019,Tolima,Región Andina,Maíz,95609.0,154818.0,1.6193,Normal
2019,Tolima,Región Andina,Papa,36115.0,782167.0,21.6578,Normal
2019,Tolima,Región Andina,Aguacate,8841.0,111150.0,12.5723,Normal
2019,Tolima,Región Andina,Frijol,30623.0,28534.0,0.9318,Normal
2019,Cundinamarca,Región Andina,Arroz,57479.0,302970.0,5.2709,Normal
2019,Cundinamarca,Región Andina,Maíz,91360.0,158652.0,1.7366,Normal
2019,Cundinamarca,Región Andina,Papa,35404.0,716425.0,20.2359,Normal
2019,Cundinamarca,Región Andina,Aguacate,9493.0,105264.0,11.0885,Normal
2019,Cundinamarca,Región Andina,Frijol,27867.0,23857.0,0.8561,Normal
2019,Boyacá,Región Andina,Arroz,57435.0,285094.0,4.9638,Normal
2019,Boyacá,Región Andina,Maíz,81031.0,138928.0,1.7145,Normal
2019,Boyacá,Región Andina,Papa,31413.0,637368.0,20.2896,Normal
2019,Boyacá,Región Andina,Aguacate,7984.0,93383.0,11.6958,Normal
2019,Boyacá,Región Andina,Frijol,25250.0,21940.0,0.8689,Normal
2019,Valle del Cauca,Valle del Cauca,Arroz,62506.0,329508.0,5.2716,Normal
2019,Valle del Cauca,Valle del Cauca,Caña de Azúcar,248603.0,23642310.0,95.1005,Normal
2019,Cauca,Región Andina,Arroz,58439.0,319694.0,5.4706,Normal
2019,Cauca,Región Andina,Maíz,84115.0,138212.0,1.6431,Normal
2019,Cauca,Región Andina,Papa,27875.0,553294.0,19.8491,Normal
2019,Cauca,Región Andina,Aguacate,8355.0,98233.0,11.7572,Normal
2019,Cauca,Región Andina,Frijol,28161.0,26933.0,0.9564,Normal
2020,Antioquia,Eje Cafetero,Café,173645.0,149932.0,0.8634,Normal
2020,Antioquia,Eje Cafetero,Plátano,48618.0,416056.0,8.5577,Normal
2020,Antioquia,Eje Cafetero,Aguacate,9851.0,106822.0,10.8438,Normal
2020,Caldas,Eje Cafetero,Café,152849.0,112992.0,0.7392,Normal
2020,Caldas,Eje Cafetero,Plátano,46411.0,410864.0,8.8528,Normal
2020,Caldas,Eje Cafetero,Aguacate,8000.0,104195.0,13.0249,Normal
2020,Risaralda,Eje Cafetero,Café,146011.0,130132.0,0.8912,Normal
2020,Risaralda,Eje Cafetero,Plátano,42466.0,320463.0,7.5463,Normal
2020,Risaralda,Eje Cafetero,Aguacate,8630.0,98522.0,11.4163,Normal
2020,Huila,Eje Cafetero,Café,157345.0,124050.0,0.7884,Normal
2020,Huila,Eje Cafetero,Plátano,48485.0,400689.0,8.2642,Normal
2020,Huila,Eje Cafetero,Aguacate,8176.0,100278.0,12.2648,Normal
2020,Nariño,Eje Cafetero,Café,179107.0,140189.0,0.7827,Normal
2020,Nariño,Eje Cafetero,Plátano,43292.0,328147.0,7.5799,Normal
2020,Nariño,Eje Cafetero,Aguacate,7838.0,97459.0,12.4347,Normal
2020,Córdoba,Región Caribe,Maíz,75643.0,125440.0,1.6583,Normal
2020,Córdoba,Región Caribe,Plátano,47232.0,356849.0,7.5553,Normal
2020,Córdoba,Región Caribe,Yuca,32063.0,298921.0,9.3229,Normal
2020,Sucre,Región Caribe,Maíz,95252.0,156648.0,1.6446,Normal
2020,Sucre,Región Caribe,Plátano,48524.0,401897.0,8.2824,Normal
2020,Sucre,Región Caribe,Yuca,27124.0,272890.0,10.061,Normal
2020,Bolívar,Región Caribe,Maíz,94962.0,159872.0,1.6835,Normal
2020,Bolívar,Región Caribe,Plátano,48700.0,430028.0,8.8301,Normal
2020,Bolívar,Región Caribe,Yuca,28865.0,266584.0,9.2356,Normal
2020,Magdalena,Región Caribe,Maíz,86421.0,140057.0,1.6206,Normal
2020,Magdalena,Región Caribe,Plátano,48976.0,433733.0,8.856,Normal
2020,Magdalena,Región Caribe,Yuca,30047.0,278960.0,9.2843,Normal
2020,Meta,Llanos Orientales,Arroz,65727.0,320111.0,4.8703,Normal
2020,Meta,Llanos Orientales,Maíz,91731.0,149048.0,1.6248,Normal
2020,Meta,Llanos Orientales,Yuca,33008.0,297314.0,9.0072,Normal
2020,Casanare,Llanos Orientales,Arroz,62878.0,317583.0,5.0508,Normal
2020,Casanare,Llanos Orientales,Maíz,85809.0,132185.0,1.5404,Normal
2020,Casanare,Llanos Orientales,Yuca,33662.0,353824.0,10.5111,Normal
2020,Vichada,Llanos Orientales,Arroz,55473.0,260038.0,4.6876,Normal
2020,Vichada,Llanos Orientales,Maíz,71684.0,121637.0,1.6969,Normal
2020,Vichada,Llanos Orientales,Yuca,32438.0,320864.0,9.8915,Normal
2020,Tolima,Región Andina,Arroz,55750.0,278120.0,4.9887,Normal
2020,Tolima,Región Andina,Maíz,86007.0,141820.0,1.6489,Normal
2020,Tolima,Región Andina,Papa,37256.0,708213.0,19.0094,Normal
2020,Tolima,Región Andina,Aguacate,9174.0,107982.0,11.7704,Normal
2020,Tolima,Región Andina,Frijol,26908.0,26675.0,0.9913,Normal
2020,Cundinamarca,Región Andina,Arroz,64125.0,359169.0,5.6011,Normal
2020,Cundinamarca,Región Andina,Maíz,74312.0,112907.0,1.5194,Normal
2020,Cundinamarca,Región Andina,Papa,34687.0,722238.0,20.8214,Normal
2020,Cundinamarca,Región Andina,Aguacate,8079.0,88798.0,10.9906,Normal
2020,Cundinamarca,Región Andina,Frijol,24082.0,24681.0,1.0249,Normal
2020,Boyacá,Región Andina,Arroz,55021.0,270694.0,4.9198,Normal
2020,Boyacá,Región Andina,Maíz,76778.0,123010.0,1.6021,Normal
2020,Boyacá,Región Andina,Papa,28302.0,582400.0,20.5781,Normal
2020,Boyacá,Región Andina,Aguacate,7542.0,95947.0,12.7209,Normal
2020,Boyacá,Región Andina,Frijol,25303.0,24230.0,0.9576,Normal
2020,Valle del Cauca,Valle del Cauca,Arroz,67538.0,354836.0,5.2539,Normal
2020,Valle del Cauca,Valle del Cauca,Caña de Azúcar,242373.0,22403559.0,92.4342,Normal
2020,Cauca,Región Andina,Arroz,57588.0,303653.0,5.2729,Normal
2020,Cauca,Región Andina,Maíz,96035.0,163586.0,1.7034,Normal
2020,Cauca,Región Andina,Papa,33063.0,709066.0,21.4457,Normal
2020,Cauca,Región Andina,Aguacate,8576.0,93861.0,10.9443,Normal
2020,Cauca,Región Andina,Frijol,28014.0,29049.0,1.0369,Normal
2021,Antioquia,Eje Cafetero,Café,151816.0,113713.0,0.749,La Niña
2021,Antioquia,Eje Cafetero,Plátano,40457.0,294029.0,7.2677,La Niña
2021,Antioquia,Eje Cafetero,Aguacate,7618.0,79648.0,10.4552,La Niña
2021,Caldas,Eje Cafetero,Café,181126.0,126716.0,0.6996,La Niña
2021,Caldas,Eje Cafetero,Plátano,46643.0,356466.0,7.6424,La Niña
2021,Caldas,Eje Cafetero,Aguacate,9777.0,97769.0,9.9996,La Niña
2021,Risaralda,Eje Cafetero,Café,163119.0,109524.0,0.6714,La Niña
2021,Risaralda,Eje Cafetero,Plátano,51011.0,399530.0,7.8322,La Niña
2021,Risaralda,Eje Cafetero,Aguacate,8771.0,98953.0,11.2824,La Niña
2021,Huila,Eje Cafetero,Café,169258.0,125155.0,0.7394,La Niña
2021,Huila,Eje Cafetero,Plátano,38966.0,295535.0,7.5844,La Niña
2021,Huila,Eje Cafetero,Aguacate,7699.0,86600.0,11.2487,La Niña
2021,Nariño,Eje Cafetero,Café,182431.0,137138.0,0.7517,La Niña
2021,Nariño,Eje Cafetero,Plátano,38260.0,265213.0,6.9319,La Niña
2021,Nariño,Eje Cafetero,Aguacate,8051.0,82638.0,10.2646,La Niña
2021,Córdoba,Región Caribe,Maíz,73290.0,115717.0,1.5789,La Niña
2021,Córdoba,Región Caribe,Plátano,45162.0,313212.0,6.9353,La Niña
2021,Córdoba,Región Caribe,Yuca,30457.0,259890.0,8.5329,La Niña
2021,Sucre,Región Caribe,Maíz,86160.0,125497.0,1.4566,La Niña
2021,Sucre,Región Caribe,Plátano,50036.0,360843.0,7.2116,La Niña
2021,Sucre,Región Caribe,Yuca,36069.0,332921.0,9.2301,La Niña
2021,Bolívar,Región Caribe,Maíz,76323.0,120364.0,1.577,La Niña
2021,Bolívar,Región Caribe,Plátano,39329.0,301819.0,7.6741,La Niña
2021,Bolívar,Región Caribe,Yuca,30303.0,281089.0,9.2759,La Niña
2021,Magdalena,Región Caribe,Maíz,92871.0,143100.0,1.5408,La Niña
2021,Magdalena,Región Caribe,Plátano,48312.0,334998.0,6.9341,La Niña
2021,Magdalena,Región Caribe,Yuca,27477.0,232366.0,8.4567,La Niña
2021,Meta,Llanos Orientales,Arroz,54687.0,255006.0,4.663,La Niña
2021,Meta,Llanos Orientales,Maíz,79775.0,126851.0,1.5901,La Niña
2021,Meta,Llanos Orientales,Yuca,32758.0,300723.0,9.1802,La Niña
2021,Casanare,Llanos Orientales,Arroz,53942.0,259618.0,4.8129,La Niña
2021,Casanare,Llanos Orientales,Maíz,94244.0,136488.0,1.4482,La Niña
2021,Casanare,Llanos Orientales,Yuca,32430.0,294492.0,9.0807,La Niña
2021,Vichada,Llanos Orientales,Arroz,54711.0,245670.0,4.4903,La Niña
2021,Vichada,Llanos Orientales,Maíz,81094.0,109420.0,1.3493,La Niña
2021,Vichada,Llanos Orientales,Yuca,30180.0,237791.0,7.8792,La Niña
2021,Tolima,Región Andina,Arroz,52001.0,216350.0,4.1605,La Niña
2021,Tolima,Región Andina,Maíz,95256.0,139682.0,1.4664,La Niña
2021,Tolima,Región Andina,Papa,37042.0,659212.0,17.7965,La Niña
2021,Tolima,Región Andina,Aguacate,8177.0,86459.0,10.573,La Niña
2021,Tolima,Región Andina,Frijol,27001.0,20793.0,0.7701,La Niña
2021,Cundinamarca,Región Andina,Arroz,63186.0,267475.0,4.2331,La Niña
2021,Cundinamarca,Región Andina,Maíz,86637.0,129576.0,1.4956,La Niña
2021,Cundinamarca,Región Andina,Papa,29107.0,479028.0,16.4573,La Niña
2021,Cundinamarca,Región Andina,Aguacate,9397.0,98431.0,10.4751,La Niña
2021,Cundinamarca,Región Andina,Frijol,23855.0,21916.0,0.9187,La Niña
2021,Boyacá,Región Andina,Arroz,52582.0,245194.0,4.6631,La Niña
2021,Boyacá,Región Andina,Maíz,95772.0,131807.0,1.3763,La Niña
2021,Boyacá,Región Andina,Papa,29012.0,483744.0,16.674,La Niña
2021,Boyacá,Región Andina,Aguacate,8155.0,79247.0,9.7174,La Niña
2021,Boyacá,Región Andina,Frijol,29085.0,22187.0,0.7628,La Niña
2021,Valle del Cauca,Valle del Cauca,Arroz,60796.0,299959.0,4.9338,La Niña
2021,Valle del Cauca,Valle del Cauca,Caña de Azúcar,262606.0,22648887.0,86.2467,La Niña
2021,Cauca,Región Andina,Arroz,57101.0,262621.0,4.5992,La Niña
2021,Cauca,Región Andina,Maíz,84315.0,120615.0,1.4305,La Niña
2021,Cauca,Región Andina,Papa,28899.0,561657.0,19.4349,La Niña
2021,Cauca,Región Andina,Aguacate,8536.0,84636.0,9.915,La Niña
2021,Cauca,Región Andina,Frijol,26409.0,21699.0,0.8216,La Niña
2022,Antioquia,Eje Cafetero,Café,184728.0,139528.0,0.7553,La Niña
2022,Antioquia,Eje Cafetero,Plátano,48035.0,312724.0,6.5103,La Niña
2022,Antioquia,Eje Cafetero,Aguacate,8449.0,88885.0,10.5206,La Niña
2022,Caldas,Eje Cafetero,Café,143938.0,98877.0,0.6869,La Niña
2022,Caldas,Eje Cafetero,Plátano,47915.0,320660.0,6.6923,La Niña
2022,Caldas,Eje Cafetero,Aguacate,8758.0,87221.0,9.9585,La Niña
2022,Risaralda,Eje Cafetero,Café,143582.0,98246.0,0.6843,La Niña
2022,Risaralda,Eje Cafetero,Plátano,50789.0,388599.0,7.6512,La Niña
2022,Risaralda,Eje Cafetero,Aguacate,9862.0,103885.0,10.5343,La Niña
2022,Huila,Eje Cafetero,Café,148507.0,108191.0,0.7285,La Niña
2022,Huila,Eje Cafetero,Plátano,43836.0,338107.0,7.713,La Niña
2022,Huila,Eje Cafetero,Aguacate,7622.0,80296.0,10.5352,La Niña
2022,Nariño,Eje Cafetero,Café,150541.0,104822.0,0.6963,La Niña
2022,Nariño,Eje Cafetero,Plátano,47609.0,341900.0,7.1814,La Niña
2022,Nariño,Eje Cafetero,Aguacate,8344.0,86253.0,10.3371,La Niña
2022,Córdoba,Región Caribe,Maíz,82619.0,126801.0,1.5348,La Niña
2022,Córdoba,Región Caribe,Plátano,49672.0,391076.0,7.8731,La Niña
2022,Córdoba,Región Caribe,Yuca,34134.0,283501.0,8.3056,La Niña
2022,Sucre,Región Caribe,Maíz,88357.0,126693.0,1.4339,La Niña
2022,Sucre,Región Caribe,Plátano,41173.0,317362.0,7.7079,La Niña
2022,Sucre,Región Caribe,Yuca,27077.0,252271.0,9.317,La Niña
2022,Bolívar,Región Caribe,Maíz,82670.0,123330.0,1.4918,La Niña
2022,Bolívar,Región Caribe,Plátano,46569.0,362598.0,7.7862,La Niña
2022,Bolívar,Región Caribe,Yuca,32717.0,288582.0,8.8205,La Niña
2022,Magdalena,Región Caribe,Maíz,72763.0,106041.0,1.4573,La Niña
2022,Magdalena,Región Caribe,Plátano,39780.0,300684.0,7.5587,La Niña
2022,Magdalena,Región Caribe,Yuca,31544.0,281839.0,8.9349,La Niña
2022,Meta,Llanos Orientales,Arroz,52289.0,215186.0,4.1153,La Niña
2022,Meta,Llanos Orientales,Maíz,89064.0,118253.0,1.3277,La Niña
2022,Meta,Llanos Orientales,Yuca,27386.0,213132.0,7.7825,La Niña
2022,Casanare,Llanos Orientales,Arroz,68928.0,324042.0,4.7012,La Niña
2022,Casanare,Llanos Orientales,Maíz,79954.0,111369.0,1.3929,La Niña
2022,Casanare,Llanos Orientales,Yuca,30011.0,273036.0,9.0977,La Niña
2022,Vichada,Llanos Orientales,Arroz,63560.0,267297.0,4.2054,La Niña
2022,Vichada,Llanos Orientales,Maíz,75459.0,100767.0,1.3354,La Niña
2022,Vichada,Llanos Orientales,Yuca,32940.0,299095.0,9.08,La Niña
2022,Tolima,Región Andina,Arroz,56352.0,228676.0,4.058,La Niña
2022,Tolima,Región Andina,Maíz,73153.0,116157.0,1.5879,La Niña
2022,Tolima,Región Andina,Papa,30506.0,579953.0,19.0114,La Niña
2022,Tolima,Región Andina,Aguacate,8991.0,92701.0,10.3107,La Niña
2022,Tolima,Región Andina,Frijol,25072.0,19373.0,0.7727,La Niña
2022,Cundinamarca,Región Andina,Arroz,62717.0,296933.0,4.7345,La Niña
2022,Cundinamarca,Región Andina,Maíz,87247.0,127450.0,1.4608,La Niña
2022,Cundinamarca,Región Andina,Papa,28034.0,553120.0,19.7303,La Niña
2022,Cundinamarca,Región Andina,Aguacate,9443.0,95589.0,10.1224,La Niña
2022,Cundinamarca,Región Andina,Frijol,31460.0,26836.0,0.853,La Niña
2022,Boyacá,Región Andina,Arroz,62124.0,292646.0,4.7107,La Niña
2022,Boyacá,Región Andina,Maíz,91459.0,136954.0,1.4974,La Niña
2022,Boyacá,Región Andina,Papa,28874.0,504037.0,17.4565,La Niña
2022,Boyacá,Región Andina,Aguacate,9780.0,97585.0,9.9784,La Niña
2022,Boyacá,Región Andina,Frijol,26445.0,21808.0,0.8246,La Niña
2022,Valle del Cauca,Valle del Cauca,Arroz,59523.0,273173.0,4.5894,La Niña
2022,Valle del Cauca,Valle del Cauca,Caña de Azúcar,271901.0,21733593.0,79.9319,La Niña
2022,Cauca,Región Andina,Arroz,53741.0,226596.0,4.2164,La Niña
2022,Cauca,Región Andina,Maíz,93345.0,139489.0,1.4943,La Niña
2022,Cauca,Región Andina,Papa,30413.0,583312.0,19.1799,La Niña
2022,Cauca,Región Andina,Aguacate,9606.0,108472.0,11.2918,La Niña
2022,Cauca,Región Andina,Frijol,30956.0,24597.0,0.7946,La Niña
