Pais,Item,Year,Rendimiento_t_ha,Lluvia_mm,Temp_C,Fenomeno_ENSO
Perú,"Coffee, green",2019,0.791,1758.2,17.7,Normal
Perú,Potatoes,2019,22.414,1758.2,17.7,Normal
Perú,Cassava,2019,10.112,1758.2,17.7,Normal
Perú,Bananas,2019,9.563,1758.2,17.7,Normal
Perú,Avocados,2019,10.292,1758.2,17.7,Normal
Perú,Maize,2020,4.898,1299.2,25.2,Normal
Perú,"Rice, paddy",2020,5.179,1299.2,25.2,Normal
Perú,"Coffee, green",2020,0.807,1299.2,25.2,Normal
Perú,Potatoes,2020,20.8,1299.2,25.2,Normal
Perú,Cassava,2020,10.235,1299.2,25.2,Normal
Perú,Bananas,2020,8.005,1299.2,25.2,Normal
Perú,Avocados,2020,8.811,1299.2,25.2,Normal
Perú,Maize,2021,4.106,2087.0,27.4,La Niña
Perú,"Rice, paddy",2021,4.498,2087.0,27.4,La Niña
Perú,"Coffee, green",2021,0.733,2087.0,27.4,La Niña
Perú,Potatoes,2021,18.543,2087.0,27.4,La Niña
Perú,Cassava,2021,9.673,2087.0,27.4,La Niña
Perú,Bananas,2021,7.551,2087.0,27.4,La Niña
Perú,Avocados,2021,8.591,2087.0,27.4,La Niña
Perú,Maize,2022,4.415,2076.3,20.2,La Niña
Perú,"Rice, paddy",2022,4.543,2076.3,20.2,La Niña
Perú,"Coffee, green",2022,0.835,2076.3,20.2,La Niña
Perú,Potatoes,2022,20.823,2076.3,20.2,La Niña
Perú,Cassava,2022,8.578,2076.3,20.2,La Niña
Perú,Bananas,2022,8.984,2076.3,20.2,La Niña
Perú,Avocados,2022,9.849,2076.3,20.2,La Niña
Perú,Maize,2023,3.426,2177.4,21.2,El Niño
Perú,"Rice, paddy",2023,3.685,2177.4,21.2,El Niño
Perú,"Coffee, green",2023,0.616,2177.4,21.2,El Niño
Perú,Potatoes,2023,15.441,2177.4,21.2,El Niño
Perú,Cassava,2023,6.78,2177.4,21.2,El Niño
Perú,Bananas,2023,7.223,2177.4,21.2,El Niño
Perú,Avocados,2023,7.368,2177.4,21.2,El Niño
Ecuador,Maize,1990,3.779,2057.3,25.7,Normal
Ecuador,"Rice, paddy",1990,4.446,2057.3,25.7,Normal
Ecuador,"Coffee, green",1990,0.785,2057.3,25.7,Normal
Ecuador,Potatoes,1990,16.453,2057.3,25.7,Normal
Ecuador,Cassava,1990,7.444,2057.3,25.7,Normal
Ecuador,Bananas,1990,8.561,2057.3,25.7,Normal
Ecuador,Avocados,1990,7.657,2057.3,25.7,Normal
Ecuador,Maize,1991,3.942,2045.2,27.0,Normal
Ecuador,"Rice, paddy",1991,4.807,2045.2,27.0,Normal
Ecuador,"Coffee, green",1991,0.722,2045.2,27.0,Normal
Ecuador,Potatoes,1991,19.448,2045.2,27.0,Normal
Ecuador,Cassava,1991,9.115,2045.2,27.0,Normal
Ecuador,Bananas,1991,7.154,2045.2,27.0,Normal
Ecuador,Avocados,1991,8.624,2045.2,27.0,Normal
Ecuador,Maize,1992,4.378,1696.0,16.0,Normal
Ecuador,"Rice, paddy",1992,4.318,1696.0,16.0,Normal
Ecuador,"Coffee, green",1992,0.739,1696.0,16.0,Normal
Ecuador,Potatoes,1992,16.372,1696.0,16.0,Normal
Ecuador,Cassava,1992,8.564,1696.0,16.0,Normal
Ecuador,Bananas,1992,8.437,1696.0,16.0,Normal
Ecuador,Avocados,1992,8.514,1696.0,16.0,Normal
Ecuador,Maize,1993,3.763,1903.2,24.8,Normal
Ecuador,"Rice, paddy",1993,4.448,1903.2,24.8,Normal
Ecuador,"Coffee, green",1993,0.689,1903.2,24.8,Normal
Ecuador,Potatoes,1993,16.084,1903.2,24.8,Normal
Ecuador,Cassava,1993,7.639,1903.2,24.8,Normal
Ecuador,Bananas,1993,8.884,1903.2,24.8,Normal
Ecuador,Avocados,1993,9.526,1903.2,24.8,Normal
Ecuador,Maize,1994,3.375,933.0,20.0,Normal
Ecuador,"Rice, paddy",1994,4.519,933.0,20.0,Normal
Ecuador,"Coffee, green",1994,0.697,933.0,20.0,Normal
Ecuador,Potatoes,1994,17.221,933.0,20.0,Normal
Ecuador,Cassava,1994,7.978,933.0,20.0,Normal
Ecuador,Bananas,1994,7.813,933.0,20.0,Normal
Ecuador,Avocados,1994,7.559,933.0,20.0,Normal
Ecuador,Maize,1995,3.73,992.5,16.2,Normal
Ecuador,"Rice, paddy",1995,4.667,992.5,16.2,Normal
Ecuador,"Coffee, green",1995,0.675,992.5,16.2,Normal
Ecuador,Potatoes,1995,15.765,992.5,16.2,Normal
Ecuador,Cassava,1995,8.851,992.5,16.2,Normal
Ecuador,Bananas,1995,6.842,992.5,16.2,Normal
Ecuador,Avocados,1995,7.167,992.5,16.2,Normal
Ecuador,Maize,1996,4.076,2031.2,24.4,Normal
Ecuador,"Rice, paddy",1996,4.956,2031.2,24.4,Normal
Ecuador,"Coffee, green",1996,0.824,2031.2,24.4,Normal
Ecuador,Potatoes,1996,16.628,2031.2,24.4,Normal
Ecuador,Cassava,1996,9.2,2031.2,24.4,Normal
Ecuador,Bananas,1996,8.588,2031.2,24.4,Normal
Ecuador,Avocados,1996,9.809,2031.2,24.4,Normal
Ecuador,Maize,1997,3.103,2153.3,20.5,El Niño
Ecuador,"Rice, paddy",1997,3.123,2153.3,20.5,El Niño
Ecuador,"Coffee, green",1997,0.51,2153.3,20.5,El Niño
Ecuador,Potatoes,1997,13.447,2153.3,20.5,El Niño
Ecuador,Cassava,1997,6.748,2153.3,20.5,El Niño
Ecuador,Bananas,1997,6.173,2153.3,20.5,El Niño
Ecuador,Avocados,1997,6.345,2153.3,20.5,El Niño
Ecuador,Maize,1998,3.194,1945.4,25.5,El Niño
Ecuador,"Rice, paddy",1998,3.059,1945.4,25.5,El Niño
Ecuador,"Coffee, green",1998,0.608,1945.4,25.5,El Niño
Ecuador,Potatoes,1998,14.987,1945.4,25.5,El Niño
Ecuador,Cassava,1998,5.75,1945.4,25.5,El Niño
Ecuador,Bananas,1998,5.909,1945.4,25.5,El Niño
Ecuador,Avocados,1998,7.184,1945.4,25.5,El Niño
Ecuador,Maize,1999,3.371,1638.9,22.2,La Niña
Ecuador,"Rice, paddy",1999,4.175,1638.9,22.2,La Niña
Ecuador,"Coffee, green",1999,0.675,1638.9,22.2,La Niña
Ecuador,Potatoes,1999,14.971,1638.9,22.2,La Niña
Ecuador,Cassava,1999,7.697,1638.9,22.2,La Niña
Ecuador,Bananas,1999,6.718,1638.9,22.2,La Niña
Ecuador,Avocados,1999,8.193,1638.9,22.2,La Niña
Ecuador,Maize,2000,3.93,2163.1,21.6,La Niña
Ecuador,"Rice, paddy",2000,4.214,2163.1,21.6,La Niña
Ecuador,"Coffee, green",2000,0.652,2163.1,21.6,La Niña
Ecuador,Potatoes,2000,19.074,2163.1,21.6,La Niña
Ecuador,Cassava,2000,7.374,2163.1,21.6,La Niña
Ecuador,Bananas,2000,6.907,2163.1,21.6,La Niña
Ecuador,Avocados,2000,8.014,2163.1,21.6,La Niña
Ecuador,Maize,2001,3.461,1722.4,20.3,La Niña
Ecuador,"Rice, paddy",2001,4.525,1722.4,20.3,La Niña
Ecuador,"Coffee, green",2001,0.678,1722.4,20.3,La Niña
Ecuador,Potatoes,2001,15.581,1722.4,20.3,La Niña
Ecuador,Cassava,2001,7.683,1722.4,20.3,La Niña
Ecuador,Bananas,2001,6.961,1722.4,20.3,La Niña
Ecuador,Avocados,2001,7.977,1722.4,20.3,La Niña
Ecuador,Maize,2002,2.883,1735.6,25.6,El Niño
Ecuador,"Rice, paddy",2002,3.193,1735.6,25.6,El Niño
Ecuador,"Coffee, green",2002,0.512,1735.6,25.6,El Niño
Ecuador,Potatoes,2002,12.977,1735.6,25.6,El Niño
Ecuador,Cassava,2002,5.807,1735.6,25.6,El Niño
Ecuador,Bananas,2002,5.941,1735.6,25.6,El Niño
Ecuador,Avocados,2002,5.998,1735.6,25.6,El Niño
Ecuador,Maize,2003,2.782,1611.9,20.6,El Niño
Ecuador,"Rice, paddy",2003,3.385,1611.9,20.6,El Niño
Ecuador,"Coffee, green",2003,0.538,1611.9,20.6,El Niño
Ecuador,Potatoes,2003,14.472,1611.9,20.6,El Niño
Ecuador,Cassava,2003,6.337,1611.9,20.6,El Niño
Ecuador,Bananas,2003,5.643,1611.9,20.6,El Niño
Ecuador,Avocados,2003,6.314,1611.9,20.6,El Niño
Ecuador,Maize,2004,4.608,1114.1,25.5,Normal
Ecuador,"Rice, paddy",2004,4.116,1114.1,25.5,Normal
Ecuador,"Coffee, green",2004,0.809,1114.1,25.5,Normal
Ecuador,Potatoes,2004,17.527,1114.1,25.5,Normal
Ecuador,Cassava,2004,7.861,1114.1,25.5,Normal
Ecuador,Bananas,2004,7.295,1114.1,25.5,Normal
Ecuador,Avocados,2004,9.576,1114.1,25.5,Normal
Ecuador,Maize,2005,4.179,1295.0,27.9,Normal
Ecuador,"Rice, paddy",2005,4.41,1295.0,27.9,Normal
Ecuador,"Coffee, green",2005,0.847,1295.0,27.9,Normal
Ecuador,Potatoes,2005,21.021,1295.0,27.9,Normal
Ecuador,Cassava,2005,9.687,1295.0,27.9,Normal
Ecuador,Bananas,2005,8.974,1295.0,27.9,Normal
Ecuador,Avocados,2005,8.648,1295.0,27.9,Normal
Ecuador,Maize,2006,4.031,890.3,18.4,Normal
Ecuador,"Rice, paddy",2006,5.097,890.3,18.4,Normal
Ecuador,"Coffee, green",2006,0.807,890.3,18.4,Normal
Ecuador,Potatoes,2006,19.823,890.3,18.4,Normal
Ecuador,Cassava,2006,8.213,890.3,18.4,Normal
Ecuador,Bananas,2006,8.527,890.3,18.4,Normal
Ecuador,Avocados,2006,9.432,890.3,18.4,Normal
Ecuador,Maize,2007,4.601,1471.2,21.2,Normal
Ecuador,"Rice, paddy",2007,4.988,1471.2,21.2,Normal
Ecuador,"Coffee, green",2007,0.917,1471.2,21.2,Normal
Ecuador,Potatoes,2007,19.317,1471.2,21.2,Normal
Ecuador,Cassava,2007,8.566,1471.2,21.2,Normal
Ecuador,Bananas,2007,8.684,1471.2,21.2,Normal
Ecuador,Avocados,2007,8.699,1471.2,21.2,Normal
Ecuador,Maize,2008,4.925,1585.8,17.5,Normal
Ecuador,"Rice, paddy",2008,5.433,1585.8,17.5,Normal
Ecuador,"Coffee, green",2008,0.765,1585.8,17.5,Normal
Ecuador,Potatoes,2008,18.43,1585.8,17.5,Normal
Ecuador,Cassava,2008,9.474,1585.8,17.5,Normal
Ecuador,Bananas,2008,9.473,1585.8,17.5,Normal
Ecuador,Avocados,2008,8.809,1585.8,17.5,Normal
Ecuador,Maize,2009,3.146,885.4,22.5,El Niño
Ecuador,"Rice, paddy",2009,3.176,885.4,22.5,El Niño
Ecuador,"Coffee, green",2009,0.596,885.4,22.5,El Niño
Ecuador,Potatoes,2009,14.997,885.4,22.5,El Niño
Ecuador,Cassava,2009,5.834,885.4,22.5,El Niño
Ecuador,Bananas,2009,6.031,885.4,22.5,El Niño
Ecuador,Avocados,2009,5.711,885.4,22.5,El Niño
Ecuador,Maize,2010,3.035,1089.3,17.1,El Niño
Ecuador,"Rice, paddy",2010,3.764,1089.3,17.1,El Niño
Ecuador,"Coffee, green",2010,0.593,1089.3,17.1,El Niño
Ecuador,Potatoes,2010,13.05,1089.3,17.1,El Niño
Ecuador,Cassava,2010,5.873,1089.3,17.1,El Niño
Ecuador,Bananas,2010,6.293,1089.3,17.1,El Niño
Ecuador,Avocados,2010,6.02,1089.3,17.1,El Niño
Ecuador,Maize,2011,4.279,1279.8,22.1,La Niña
Ecuador,"Rice, paddy",2011,3.948,1279.8,22.1,La Niña
Ecuador,"Coffee, green",2011,0.761,1279.8,22.1,La Niña
Ecuador,Potatoes,2011,15.507,1279.8,22.1,La Niña
Ecuador,Cassava,2011,8.548,1279.8,22.1,La Niña
Ecuador,Bananas,2011,7.898,1279.8,22.1,La Niña
Ecuador,Avocados,2011,8.91,1279.8,22.1,La Niña
Ecuador,Maize,2012,3.772,1544.3,20.2,La Niña
Ecuador,"Rice, paddy",2012,4.072,1544.3,20.2,La Niña
Ecuador,"Coffee, green",2012,0.76,1544.3,20.2,La Niña
Ecuador,Potatoes,2012,19.777,1544.3,20.2,La Niña
Ecuador,Cassava,2012,8.573,1544.3,20.2,La Niña
Ecuador,Bananas,2012,8.502,1544.3,20.2,La Niña
Ecuador,Avocados,2012,8.13,1544.3,20.2,La Niña
Ecuador,Maize,2013,4.132,1427.4,19.9,Normal
Ecuador,"Rice, paddy",2013,5.027,1427.4,19.9,Normal
Ecuador,"Coffee, green",2013,0.909,1427.4,19.9,Normal
Ecuador,Potatoes,2013,20.0,1427.4,19.9,Normal
Ecuador,Cassava,2013,10.038,1427.4,19.9,Normal
Ecuador,Bananas,2013,9.685,1427.4,19.9,Normal
Ecuador,Avocados,2013,9.276,1427.4,19.9,Normal
Ecuador,Maize,2014,4.48,1916.5,20.1,Normal
Ecuador,"Rice, paddy",2014,4.997,1916.5,20.1,Normal
Ecuador,"Coffee, green",2014,0.828,1916.5,20.1,Normal
Ecuador,Potatoes,2014,22.633,1916.5,20.1,Normal
Ecuador,Cassava,2014,11.053,1916.5,20.1,Normal
Ecuador,Bananas,2014,8.902,1916.5,20.1,Normal
Ecuador,Avocados,2014,9.106,1916.5,20.1,Normal
Ecuador,Maize,2015,3.172,1239.3,23.9,El Niño
Ecuador,"Rice, paddy",2015,3.729,1239.3,23.9,El Niño
Ecuador,"Coffee, green",2015,0.65,1239.3,23.9,El Niño
Ecuador,Potatoes,2015,14.417,1239.3,23.9,El Niño
Ecuador,Cassava,2015,7.796,1239.3,23.9,El Niño
Ecuador,Bananas,2015,6.234,1239.3,23.9,El Niño
Ecuador,Avocados,2015,7.76,1239.3,23.9,El Niño
Ecuador,Maize,2016,3.443,1084.2,17.3,El Niño
Ecuador,"Rice, paddy",2016,3.831,1084.2,17.3,El Niño
Ecuador,"Coffee, green",2016,0.654,1084.2,17.3,El Niño
Ecuador,Potatoes,2016,14.064,1084.2,17.3,El Niño
Ecuador,Cassava,2016,7.614,1084.2,17.3,El Niño
Ecuador,Bananas,2016,5.901,1084.2,17.3,El Niño
Ecuador,Avocados,2016,6.122,1084.2,17.3,El Niño
Ecuador,Maize,2017,4.799,1220.8,25.6,Normal
Ecuador,"Rice, paddy",2017,5.105,1220.8,25.6,Normal
Ecuador,"Coffee, green",2017,0.813,1220.8,25.6,Normal
Ecuador,Potatoes,2017,18.543,1220.8,25.6,Normal
Ecuador,Cassava,2017,9.41,1220.8,25.6,Normal
Ecuador,Bananas,2017,9.128,1220.8,25.6,Normal
Ecuador,Avocados,2017,10.232,1220.8,25.6,Normal
Ecuador,Maize,2018,4.368,1704.4,27.4,Normal
Ecuador,"Rice, paddy",2018,5.221,1704.4,27.4,Normal
Ecuador,"Coffee, green",2018,0.902,1704.4,27.4,Normal
Ecuador,Potatoes,2018,22.63,1704.4,27.4,Normal
Ecuador,Cassava,2018,10.255,1704.4,27.4,Normal
Ecuador,Bananas,2018,10.619,1704.4,27.4,Normal
Ecuador,Avocados,2018,10.534,1704.4,27.4,Normal
Ecuador,Maize,2019,4.752,855.5,17.4,Normal
Ecuador,"Rice, paddy",2019,5.301,855.5,17.4,Normal
Ecuador,"Coffee, green",2019,0.77,855.5,17.4,Normal
Ecuador,Potatoes,2019,18.024,855.5,17.4,Normal
Ecuador,Cassava,2019,9.699,855.5,17.4,Normal
Ecuador,Bananas,2019,9.251,855.5,17.4,Normal
Ecuador,Avocados,2019,8.686,855.5,17.4,Normal
Ecuador,Maize,2020,5.31,1463.1,19.7,Normal
Ecuador,"Rice, paddy",2020,5.048,1463.1,19.7,Normal
Ecuador,"Coffee, green",2020,0.953,1463.1,19.7,Normal
Ecuador,Potatoes,2020,21.746,1463.1,19.7,Normal
Ecuador,Cassava,2020,9.026,1463.1,19.7,Normal
Ecuador,Bananas,2020,9.662,1463.1,19.7,Normal
Ecuador,Avocados,2020,9.242,1463.1,19.7,Normal
Ecuador,Maize,2021,3.838,1722.7,22.8,La Niña
Ecuador,"Rice, paddy",2021,4.545,1722.7,22.8,La Niña
Ecuador,"Coffee, green",2021,0.869,1722.7,22.8,La Niña
Ecuador,Potatoes,2021,18.516,1722.7,22.8,La Niña
Ecuador,Cassava,2021,9.239,1722.7,22.8,La Niña
Ecuador,Bananas,2021,8.305,1722.7,22.8,La Niña
Ecuador,Avocados,2021,10.176,1722.7,22.8,La Niña
Ecuador,Maize,2022,3.892,1551.2,24.4,La Niña
Ecuador,"Rice, paddy",2022,4.328,1551.2,24.4,La Niña
Ecuador,"Coffee, green",2022,0.764,1551.2,24.4,La Niña
Ecuador,Potatoes,2022,18.569,1551.2,24.4,La Niña
Ecuador,Cassava,2022,9.603,1551.2,24.4,La Niña
Ecuador,Bananas,2022,8.792,1551.2,24.4,La Niña
Ecuador,Avocados,2022,8.913,1551.2,24.4,La Niña
Ecuador,Maize,2023,3.228,1715.8,18.0,El Niño
Ecuador,"Rice, paddy",2023,4.402,1715.8,18.0,El Niño
Ecuador,"Coffee, green",2023,0.687,1715.8,18.0,El Niño
Ecuador,Potatoes,2023,16.809,1715.8,18.0,El Niño
Ecuador,Cassava,2023,7.309,1715.8,18.0,El Niño
Ecuador,Bananas,2023,6.991,1715.8,18.0,El Niño
Ecuador,Avocados,2023,6.895,1715.8,18.0,El Niño
Argentina,Maize,1990,4.025,1999.8,23.1,Normal
Argentina,"Rice, paddy",1990,5.398,1999.8,23.1,Normal
Argentina,"Coffee, green",1990,0.827,1999.8,23.1,Normal
Argentina,Potatoes,1990,21.403,1999.8,23.1,Normal
Argentina,Cassava,1990,8.391,1999.8,23.1,Normal
Argentina,Bananas,1990,7.932,1999.8,23.1,Normal
Argentina,Avocados,1990,8.752,1999.8,23.1,Normal
Argentina,Maize,1991,4.406,1095.3,25.2,Normal
Argentina,"Rice, paddy",1991,4.854,1095.3,25.2,Normal
Argentina,"Coffee, green",1991,0.86,1095.3,25.2,Normal
Argentina,Potatoes,1991,17.742,1095.3,25.2,Normal
Argentina,Cassava,1991,9.785,1095.3,25.2,Normal
Argentina,Bananas,1991,9.22,1095.3,25.2,Normal
Argentina,Avocados,1991,8.779,1095.3,25.2,Normal
Argentina,Maize,1992,3.991,932.1,24.7,Normal
Argentina,"Rice, paddy",1992,5.004,932.1,24.7,Normal
Argentina,"Coffee, green",1992,0.716,932.1,24.7,Normal
Argentina,Potatoes,1992,18.869,932.1,24.7,Normal
Argentina,Cassava,1992,8.844,932.1,24.7,Normal
Argentina,Bananas,1992,7.511,932.1,24.7,Normal
Argentina,Avocados,1992,8.537,932.1,24.7,Normal
Argentina,Maize,1993,4.527,918.7,21.6,Normal
Argentina,"Rice, paddy",1993,4.446,918.7,21.6,Normal
Argentina,"Coffee, green",1993,0.834,918.7,21.6,Normal
Argentina,Potatoes,1993,17.394,918.7,21.6,Normal
Argentina,Cassava,1993,9.26,918.7,21.6,Normal
Argentina,Bananas,1993,9.201,918.7,21.6,Normal
Argentina,Avocados,1993,8.514,918.7,21.6,Normal
Argentina,Maize,1994,4.445,2060.6,22.1,Normal
Argentina,"Rice, paddy",1994,5.728,2060.6,22.1,Normal
Argentina,"Coffee, green",1994,0.774,2060.6,22.1,Normal
Argentina,Potatoes,1994,18.552,2060.6,22.1,Normal
Argentina,Cassava,1994,10.117,2060.6,22.1,Normal
Argentina,Bananas,1994,9.961,2060.6,22.1,Normal
Argentina,Avocados,1994,10.476,2060.6,22.1,Normal
Argentina,Maize,1995,4.46,911.3,27.4,Normal
Argentina,"Rice, paddy",1995,5.299,911.3,27.4,Normal
Argentina,"Coffee, green",1995,0.765,911.3,27.4,Normal
Argentina,Potatoes,1995,20.026,911.3,27.4,Normal
Argentina,Cassava,1995,9.817,911.3,27.4,Normal
Argentina,Bananas,1995,8.261,911.3,27.4,Normal
Argentina,Avocados,1995,10.044,911.3,27.4,Normal
Argentina,Maize,1996,4.866,1171.0,19.8,Normal
Argentina,"Rice, paddy",1996,5.533,1171.0,19.8,Normal
Argentina,"Coffee, green",1996,0.786,1171.0,19.8,Normal
Argentina,Potatoes,1996,18.154,1171.0,19.8,Normal
Argentina,Cassava,1996,9.976,1171.0,19.8,Normal
Argentina,Bananas,1996,9.752,1171.0,19.8,Normal
Argentina,Avocados,1996,9.619,1171.0,19.8,Normal
Argentina,Maize,1997,3.074,1688.3,25.2,El Niño
Argentina,"Rice, paddy",1997,4.202,1688.3,25.2,El Niño
Argentina,"Coffee, green",1997,0.608,1688.3,25.2,El Niño
Argentina,Potatoes,1997,15.556,1688.3,25.2,El Niño
Argentina,Cassava,1997,7.073,1688.3,25.2,El Niño
Argentina,Bananas,1997,6.656,1688.3,25.2,El Niño
Argentina,Avocados,1997,7.473,1688.3,25.2,El Niño
Argentina,Maize,1998,3.736,2192.5,23.9,El Niño
Argentina,"Rice, paddy",1998,3.481,2192.5,23.9,El Niño
Argentina,"Coffee, green",1998,0.703,2192.5,23.9,El Niño
Argentina,Potatoes,1998,14.95,2192.5,23.9,El Niño
Argentina,Cassava,1998,6.751,2192.5,23.9,El Niño
Argentina,Bananas,1998,6.332,2192.5,23.9,El Niño
Argentina,Avocados,1998,7.736,2192.5,23.9,El Niño
Argentina,Maize,1999,4.057,2196.7,24.0,La Niña
Argentina,"Rice, paddy",1999,4.495,2196.7,24.0,La Niña
Argentina,"Coffee, green",1999,0.812,2196.7,24.0,La Niña
Argentina,Potatoes,1999,17.338,2196.7,24.0,La Niña
Argentina,Cassava,1999,8.921,2196.7,24.0,La Niña
Argentina,Bananas,1999,8.947,2196.7,24.0,La Niña
Argentina,Avocados,1999,10.168,2196.7,24.0,La Niña
Argentina,Maize,2000,4.421,1395.9,18.4,La Niña
Argentina,"Rice, paddy",2000,4.893,1395.9,18.4,La Niña
Argentina,"Coffee, green",2000,0.837,1395.9,18.4,La Niña
Argentina,Potatoes,2000,17.221,1395.9,18.4,La Niña
Argentina,Cassava,2000,8.53,1395.9,18.4,La Niña
Argentina,Bananas,2000,9.166,1395.9,18.4,La Niña
Argentina,Avocados,2000,8.013,1395.9,18.4,La Niña
Argentina,Maize,2001,4.253,1740.0,18.8,La Niña
Argentina,"Rice, paddy",2001,5.13,1740.0,18.8,La Niña
Argentina,"Coffee, green",2001,0.795,1740.0,18.8,La Niña
Argentina,Potatoes,2001,20.542,1740.0,18.8,La Niña
Argentina,Cassava,2001,8.878,1740.0,18.8,La Niña
Argentina,Bananas,2001,9.526,1740.0,18.8,La Niña
Argentina,Avocados,2001,8.899,1740.0,18.8,La Niña
Argentina,Maize,2002,3.478,1009.1,20.8,El Niño
Argentina,"Rice, paddy",2002,4.006,1009.1,20.8,El Niño
Argentina,"Coffee, green",2002,0.61,1009.1,20.8,El Niño
Argentina,Potatoes,2002,15.123,1009.1,20.8,El Niño
Argentina,Cassava,2002,7.561,1009.1,20.8,El Niño
Argentina,Bananas,2002,7.067,1009.1,20.8,El Niño
Argentina,Avocados,2002,7.248,1009.1,20.8,El Niño
Argentina,Maize,2003,3.157,1941.0,22.9,El Niño
Argentina,"Rice, paddy",2003,3.588,1941.0,22.9,El Niño
Argentina,"Coffee, green",2003,0.749,1941.0,22.9,El Niño
Argentina,Potatoes,2003,14.752,1941.0,22.9,El Niño
Argentina,Cassava,2003,7.44,1941.0,22.9,El Niño
Argentina,Bananas,2003,7.913,1941.0,22.9,El Niño
Argentina,Avocados,2003,7.058,1941.0,22.9,El Niño
Argentina,Maize,2004,5.617,1981.3,25.8,Normal
Argentina,"Rice, paddy",2004,5.362,1981.3,25.8,Normal
Argentina,"Coffee, green",2004,0.901,1981.3,25.8,Normal
Argentina,Potatoes,2004,24.821,1981.3,25.8,Normal
Argentina,Cassava,2004,10.006,1981.3,25.8,Normal
Argentina,Bananas,2004,10.175,1981.3,25.8,Normal
Argentina,Avocados,2004,11.22,1981.3,25.8,Normal
Argentina,Maize,2005,4.954,1180.6,27.3,Normal
Argentina,"Rice, paddy",2005,4.777,1180.6,27.3,Normal
Argentina,"Coffee, green",2005,0.815,1180.6,27.3,Normal
Argentina,Potatoes,2005,19.848,1180.6,27.3,Normal
Argentina,Cassava,2005,9.505,1180.6,27.3,Normal
Argentina,Bananas,2005,10.056,1180.6,27.3,Normal
Argentina,Avocados,2005,9.125,1180.6,27.3,Normal
Argentina,Maize,2006,4.92,1290.8,26.9,Normal
Argentina,"Rice, paddy",2006,5.153,1290.8,26.9,Normal
Argentina,"Coffee, green",2006,1.01,1290.8,26.9,Normal
Argentina,Potatoes,2006,20.502,1290.8,26.9,Normal
Argentina,Cassava,2006,11.317,1290.8,26.9,Normal
Argentina,Bananas,2006,10.234,1290.8,26.9,Normal
Argentina,Avocados,2006,10.91,1290.8,26.9,Normal
Argentina,Maize,2007,5.501,1870.9,22.1,Normal
Argentina,"Rice, paddy",2007,6.218,1870.9,22.1,Normal
Argentina,"Coffee, green",2007,0.927,1870.9,22.1,Normal
Argentina,Potatoes,2007,22.466,1870.9,22.1,Normal
Argentina,Cassava,2007,11.883,1870.9,22.1,Normal
Argentina,Bananas,2007,10.29,1870.9,22.1,Normal
Argentina,Avocados,2007,11.826,1870.9,22.1,Normal
Argentina,Maize,2008,4.515,1677.5,23.1,Normal
Argentina,"Rice, paddy",2008,5.419,1677.5,23.1,Normal
Argentina,"Coffee, green",2008,0.954,1677.5,23.1,Normal
Argentina,Potatoes,2008,23.374,1677.5,23.1,Normal
Argentina,Cassava,2008,11.15,1677.5,23.1,Normal
Argentina,Bananas,2008,10.703,1677.5,23.1,Normal
Argentina,Avocados,2008,11.217,1677.5,23.1,Normal
Argentina,Maize,2009,3.895,1988.0,19.5,El Niño
Argentina,"Rice, paddy",2009,3.782,1988.0,19.5,El Niño
Argentina,"Coffee, green",2009,0.703,1988.0,19.5,El Niño
Argentina,Potatoes,2009,16.01,1988.0,19.5,El Niño
Argentina,Cassava,2009,7.777,1988.0,19.5,El Niño
Argentina,Bananas,2009,7.272,1988.0,19.5,El Niño
Argentina,Avocados,2009,7.161,1988.0,19.5,El Niño
Argentina,Maize,2010,3.48,1453.3,27.9,El Niño
Argentina,"Rice, paddy",2010,4.347,1453.3,27.9,El Niño
Argentina,"Coffee, green",2010,0.693,1453.3,27.9,El Niño
Argentina,Potatoes,2010,15.763,1453.3,27.9,El Niño
Argentina,Cassava,2010,7.005,1453.3,27.9,El Niño
Argentina,Bananas,2010,6.814,1453.3,27.9,El Niño
Argentina,Avocados,2010,8.295,1453.3,27.9,El Niño
Argentina,Maize,2011,4.219,1190.6,17.7,La Niña
Argentina,"Rice, paddy",2011,5.046,1190.6,17.7,La Niña
Argentina,"Coffee, green",2011,0.865,1190.6,17.7,La Niña
Argentina,Potatoes,2011,19.25,1190.6,17.7,La Niña
Argentina,Cassava,2011,9.338,1190.6,17.7,La Niña
Argentina,Bananas,2011,8.698,1190.6,17.7,La Niña
Argentina,Avocados,2011,8.242,1190.6,17.7,La Niña
Argentina,Maize,2012,4.574,1353.8,23.0,La Niña
Argentina,"Rice, paddy",2012,5.364,1353.8,23.0,La Niña
Argentina,"Coffee, green",2012,0.878,1353.8,23.0,La Niña
Argentina,Potatoes,2012,19.159,1353.8,23.0,La Niña
Argentina,Cassava,2012,8.999,1353.8,23.0,La Niña
Argentina,Bananas,2012,8.92,1353.8,23.0,La Niña
Argentina,Avocados,2012,10.094,1353.8,23.0,La Niña
Argentina,Maize,2013,4.975,931.4,27.4,Normal
Argentina,"Rice, paddy",2013,5.283,931.4,27.4,Normal
Argentina,"Coffee, green",2013,0.966,931.4,27.4,Normal
Argentina,Potatoes,2013,19.739,931.4,27.4,Normal
Argentina,Cassava,2013,10.425,931.4,27.4,Normal
Argentina,Bananas,2013,9.816,931.4,27.4,Normal
